plate_id,age,lat,lon,angle,rel_plate
1,0.0,0.0,0.0,0.0,0
1,10.0,0.0,-123.22,3.13,0
1,20.0,-0.06,-125.24,5.64,0
1,30.0,-0.41,-132.71,6.7,0
1,40.0,-0.48,-134.59,7.48,0
1,50.0,1.93,-96.66,9.58,0
1,60.0,3.0,-78.83,12.04,0
1,70.0,3.47,-80.52,9.92,0
1,80.0,2.62,-105.12,7.35,0
1,90.0,3.05,-116.37,5.12,0
1,100.0,5.88,-124.39,2.51,0
1,110.0,2.77,7.35,8.01,0
1,120.0,1.95,7.28,11.34,0
1,140.0,0.0,11.0,8.0,0
1,150.0,0.0,0.0,0.0,0
1,200.0,0.0,11.0,-22.0,0
1,250.0,0.0,0.0,0.0,0
1,260.0,0.0,0.0,0.0,0
1,280.0,0.0,11.0,7.0,0
1,300.0,0.0,11.0,7.0,0
1,350.0,0.0,11.0,-22.0,0
1,380.0,0.0,11.0,-22.0,0
1,410.0,0.0,11.0,-31.0,0
1,420.0,0.0,11.0,-31.0,0
1,430.0,0.0,11.0,-35.0,0
1,460.0,0.0,11.0,-62.0,0
1,490.0,0.0,11.0,-62.0,0
1,520.0,0.0,11.0,-42.0,0
1,600.0,0.0,11.0,-42.0,0
