plate_id,age,lat,lon,angle,rel_plate
903,0.0,0.0,0.0,0.0,901
903,10.9,82.6,4.6,-7.94,901
903,20.1,82.6,4.6,-15.65,901
903,33.1,88.47,-135.73,-35.27,901
903,40.1,87.29,-163.17,-44.92,901
903,47.9,86.65,-179.21,-52.73,901
903,55.9,85.75,133.44,-57.99,901
903,67.7,82.67,109.04,-65.82,901
903,83.5,77.1,93.6,-75.91,901
903,120.4,72.2,85.9,-104.18,901
903,126.7,67.75,81.35,-106.34,901
903,131.9,64.81,79.22,-107.98,901
903,139.6,61.4,79.62,-112.88,901
903,147.7,59.22,80.42,-117.06,901
903,245.7,59.22,80.42,-120.0,901
