plate_id,age,lat,lon,angle,rel_plate
2004,250.0,0.0,0.0,0.0,1
2004,270.0,-45.03,43.65,-107.07,1
2004,280.0,-44.36,42.28,-104.75,1
2004,290.0,-44.08,35.2,-96.49,1
2004,300.0,-44.36,27.6,-88.79,1
2004,310.0,-49.09,22.81,-82.1,1
2004,320.0,-61.32,15.54,-77.35,1
2004,330.0,-59.22,19.73,-62.86,1
2004,340.0,-61.55,1.2,-47.98,1
2004,350.0,-61.06,-17.55,-35.11,1
2004,360.0,-56.4,-28.52,-22.32,1
2004,370.0,-50.37,-24.57,-12.23,1
2004,380.0,-58.2,-41.86,-4.67,1
2004,385.0,-11.93,6.23,-0.91,1
2004,390.0,-57.41,-92.11,4.55,1
2004,420.0,0.0,0.0,0.0,1
